Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749488675,40,,Aggregated,20.200000,15.800000,3,3,3,4,4,5,12,17,22,34,34,2440,1847,3,3.3159149179810496,1.288700004806742,34.313300013309345,42.99057377049181
1749488676,40,,Aggregated,20.400000,15.800000,3,3,3,4,4,5,12,17,22,34,34,2459,1861,3,3.30954697020973,1.2240000069141388,34.313300013309345,43.03131354209028
1749488677,40,,Aggregated,19.900000,14.800000,3,3,3,4,4,5,12,17,22,34,34,2479,1878,3,3.309471076961585,1.2240000069141388,34.313300013309345,42.96329164985882
1749488678,40,,Aggregated,20.600000,15.600000,3,3,3,4,4,5,12,17,22,34,34,2494,1891,3,3.3059446670920845,1.2240000069141388,34.313300013309345,42.90858059342422
1749488679,40,,Aggregated,19.800000,14.700000,3,3,3,4,4,5,12,16,22,34,34,2515,1908,3,3.3028016301060825,1.2240000069141388,34.313300013309345,42.8675944333996
1749488680,40,,Aggregated,20.100000,15.500000,3,3,3,4,4,5,12,16,22,34,34,2532,1919,3,3.2986005922825603,1.2240000069141388,34.313300013309345,42.92614533965245
1749488681,40,,Aggregated,19.400000,15.100000,3,3,3,4,4,5,12,16,22,34,34,2553,1930,3,3.292587152267746,1.2240000069141388,34.313300013309345,43.08068938503721
1749488682,40,,Aggregated,19.600000,15.400000,3,3,3,4,4,5,12,16,22,34,34,2574,1947,3,3.288129292842415,1.2240000069141388,34.313300013309345,43.03923853923854
1749488683,40,,Aggregated,19.400000,14.800000,3,3,3,4,4,5,12,16,22,34,34,2595,1965,3,3.2846305972218213,1.2240000069141388,34.313300013309345,42.96608863198458
1749488684,40,,Aggregated,19.300000,14.300000,3,3,3,4,4,5,12,16,22,34,34,2617,1981,3,3.2849987389461623,1.2240000069141388,34.313300013309345,42.98242262132212
1749488685,40,,Aggregated,19.500000,14.800000,3,3,3,4,4,5,12,16,22,34,34,2633,1991,3,3.2804172806043153,1.2240000069141388,34.313300013309345,43.04519559437904
1749488686,40,,Aggregated,19.500000,15.200000,3,3,3,4,4,5,12,16,22,34,34,2649,2003,3,3.277489920686871,1.2240000069141388,34.313300013309345,43.04454511136278
1749488687,40,,Aggregated,20.000000,15.400000,3,3,3,4,4,5,12,16,22,34,34,2669,2021,3,3.273037317328109,1.2240000069141388,34.313300013309345,42.94941925814912
1749488688,40,,Aggregated,19.100000,14.100000,3,3,3,4,4,5,12,16,22,34,34,2693,2038,3,3.2672762346833166,1.2240000069141388,34.313300013309345,42.979576680282214
1749488689,40,,Aggregated,19.600000,14.900000,3,3,3,4,4,5,12,16,22,34,34,2711,2051,3,3.263268351163842,1.2240000069141388,34.313300013309345,42.99520472150498
1749488690,40,,Aggregated,19.100000,14.100000,3,3,3,4,4,5,12,16,22,34,34,2727,2065,3,3.264055298874411,1.2240000069141388,34.313300013309345,42.93362669600293
1749488691,40,,Aggregated,19.700000,14.500000,3,3,3,4,4,5,12,16,22,34,34,2751,2087,3,3.2590540894429916,1.2240000069141388,34.313300013309345,42.8120683387859
1749488692,40,,Aggregated,19.700000,14.500000,3,3,3,4,4,5,12,16,22,34,34,2768,2100,3,3.257410187849817,1.2240000069141388,34.313300013309345,42.80527456647399
1749488693,40,,Aggregated,19.500000,14.800000,3,3,3,4,4,5,12,16,22,34,34,2788,2116,3,3.251324031567398,1.2240000069141388,34.313300013309345,42.77654232424677
1749488694,40,,Aggregated,19.800000,15.700000,3,3,3,4,4,5,12,16,22,34,34,2812,2132,3,3.247799253187511,1.2240000069141388,34.313300013309345,42.83712660028449
1749488695,40,,Aggregated,19.700000,15.700000,3,3,3,4,4,5,12,16,22,34,34,2825,2143,3,3.2447837875842787,1.2240000069141388,34.313300013309345,42.800353982300884
1749488696,40,,Aggregated,19.200000,15.000000,3,3,3,4,4,5,12,16,22,34,34,2849,2161,3,3.237205405406822,1.2240000069141388,34.313300013309345,42.82590382590383
1749488697,40,,Aggregated,19.300000,15.100000,3,3,3,4,4,5,12,16,22,34,34,2865,2173,3,3.235776230368201,1.2240000069141388,34.313300013309345,42.83979057591623
1749488698,40,,Aggregated,19.700000,15.500000,3,3,3,4,4,5,12,16,22,34,34,2886,2188,3,3.232728274448272,1.2240000069141388,34.313300013309345,42.86243936243936
1749488699,40,,Aggregated,19.700000,15.400000,3,3,3,4,4,5,11,16,22,34,34,2905,2205,3,3.231128399340891,1.2240000069141388,34.313300013309345,42.78726333907057
1749488700,40,,Aggregated,19.600000,15.500000,3,3,3,4,4,5,11,16,22,34,34,2927,2221,3,3.2280472497881187,1.2240000069141388,34.313300013309345,42.80252818585583
1749488701,40,,Aggregated,19.700000,15.500000,3,3,3,4,4,5,11,16,22,34,34,2948,2241,3,3.2230026798263247,1.2240000069141388,34.313300013309345,42.69267299864315
1749488702,40,,Aggregated,19.900000,15.700000,3,3,3,3,4,5,11,16,22,34,34,2969,2254,3,3.217377837676914,1.2240000069141388,34.313300013309345,42.771977096665545
1749488703,40,,Aggregated,19.800000,15.600000,3,3,3,3,4,5,11,16,22,34,34,2985,2266,3,3.2164709547954224,1.2240000069141388,34.313300013309345,42.77286432160804
1749488704,40,,Aggregated,19.700000,15.300000,3,3,3,4,4,5,11,16,21,34,34,3001,2275,3,3.221587304249952,1.2240000069141388,34.313300013309345,42.85604798400533
1749488705,40,,Aggregated,19.900000,15.100000,3,3,3,4,4,5,11,16,21,34,34,3023,2293,3,3.2217445253382837,1.2240000069141388,34.313300013309345,42.81475355607013
1749488706,40,,Aggregated,19.700000,14.600000,3,3,3,4,4,5,11,16,21,34,34,3039,2302,3,3.2264005265169686,1.2240000069141388,34.313300013309345,42.89832181638697
1749488707,40,,Aggregated,19.100000,14.500000,3,3,3,4,4,5,11,16,21,34,34,3058,2314,3,3.2259991497925635,1.2240000069141388,34.313300013309345,42.960758665794636
1749488708,40,,Aggregated,19.100000,14.300000,3,3,3,4,4,5,11,16,21,34,34,3078,2330,3,3.2275196231620704,1.2240000069141388,34.313300013309345,42.94346978557505
1749488709,40,,Aggregated,18.900000,13.800000,3,3,3,4,4,5,11,16,21,34,34,3104,2350,3,3.2315753544457246,1.2240000069141388,34.313300013309345,42.94007731958763
