Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749500939,10,,Aggregated,146.400000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11479,0,45,38.436936135546766,1.4347999986057403,91.2971000016114,82.12361703981183
1749500940,10,,Aggregated,145.600000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11627,0,45,38.43466473724382,1.4347999986057403,91.2971000016114,82.11000258020125
1749500941,10,,Aggregated,144.400000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11776,0,45,38.41433189537469,1.4347999986057403,91.2971000016114,82.08559782608695
1749500942,10,,Aggregated,144.900000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11915,0,45,38.43439101132439,1.4347999986057403,91.2971000016114,82.10197230381871
1749500943,10,,Aggregated,144.600000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12065,0,45,38.42796085370342,1.4347999986057403,91.2971000016114,82.0992125984252
1749500944,10,,Aggregated,143.800000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12211,0,45,38.41394551633166,1.4347999986057403,91.2971000016114,82.13749897633282
1749500945,10,,Aggregated,144.000000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12357,0,45,38.43012185804897,1.4347999986057403,91.2971000016114,82.12632515982844
1749500946,10,,Aggregated,144.500000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12509,0,45,38.40476209928132,1.4347999986057403,91.2971000016114,82.15165081141578
1749500947,10,,Aggregated,145.000000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12656,0,45,38.40329137957477,1.4347999986057403,91.2971000016114,82.1441213653603
1749500948,10,,Aggregated,145.700000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12801,0,45,38.38954116083734,1.4347999986057403,91.2971000016114,82.15819076634638
1749500949,10,,Aggregated,144.900000,0.000000,45,46,47,47,49,50,52,53,61,88,91,12948,0,45,38.3941195242417,1.4347999986057403,91.2971000016114,82.1618782823602
1749500950,10,,Aggregated,146.000000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13100,0,45,38.38759935876894,1.4347999986057403,91.2971000016114,82.14687022900763
1749500951,10,,Aggregated,146.800000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13247,0,45,38.37989366648192,1.4347999986057403,91.2971000016114,82.13187891598098
1749500952,10,,Aggregated,146.700000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13390,0,45,38.38846011948371,1.4347999986057403,91.2971000016114,82.11665421956684
1749500953,10,,Aggregated,146.600000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13537,0,45,38.37894267562006,1.4347999986057403,91.2971000016114,82.12122331388048
1749500954,10,,Aggregated,147.300000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13690,0,45,38.347449693197326,1.4347999986057403,91.2971000016114,82.10445580715852
1749500955,10,,Aggregated,147.400000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13836,0,45,38.356868321760665,1.4347999986057403,91.2971000016114,82.10436542353281
1749500956,10,,Aggregated,147.400000,0.000000,45,46,47,47,49,50,52,53,60,88,91,13986,0,45,38.34702321606534,1.4347999986057403,91.2971000016114,82.11654511654511
1749500957,10,,Aggregated,147.600000,0.000000,45,46,47,47,49,50,52,53,59,88,91,14131,0,45,38.349206050519115,1.4347999986057403,91.2971000016114,82.10154978416249
1749500958,10,,Aggregated,147.500000,0.000000,45,46,47,47,49,50,52,53,59,88,91,14271,0,45,38.36818541797323,1.4347999986057403,91.2971000016114,82.13615023474179
1749500959,10,,Aggregated,147.600000,0.000000,45,46,47,47,49,50,52,53,60,88,91,14423,0,45,38.36689032794029,1.4347999986057403,91.2971000016114,82.17021424114262
1749500960,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,50,52,53,60,88,91,14566,0,45,38.37165672112523,1.4347999986057403,91.2971000016114,82.19154194699986
1749500961,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,50,52,53,60,88,91,14716,0,45,38.36328915465503,1.4347999986057403,91.2971000016114,82.1995107366132
1749500962,10,,Aggregated,146.600000,0.000000,45,46,47,47,49,50,52,53,60,88,91,14857,0,45,38.37178466042345,1.4347999986057403,91.2971000016114,82.20926162751564
1749500963,10,,Aggregated,147.000000,0.000000,45,46,47,47,49,50,52,53,60,88,91,15005,0,45,38.36275242252003,1.4347999986057403,91.2971000016114,82.21679440186604
1749500964,10,,Aggregated,146.800000,0.000000,45,46,47,47,49,50,52,53,60,88,91,15155,0,45,38.35177120421784,1.4347999986057403,91.2971000016114,82.25173210161662
1749500965,10,,Aggregated,146.600000,0.000000,45,46,47,47,49,50,52,53,61,88,91,15296,0,45,38.38338689852943,1.4347999986057403,91.2971000016114,82.2547071129707
1749500966,10,,Aggregated,146.800000,0.000000,45,46,47,47,49,50,52,53,65,88,91,15442,0,45,38.40636188964608,1.4347999986057403,91.2971000016114,82.30009066183136
1749500967,10,,Aggregated,146.100000,0.000000,45,46,47,47,49,50,52,53,65,88,91,15587,0,45,38.411777654449345,1.4347999986057403,91.2971000016114,82.30172579713864
1749500968,10,,Aggregated,145.500000,0.000000,45,46,47,47,49,50,52,53,65,88,91,15728,0,45,38.437520263219106,1.4347999986057403,91.2971000016114,82.30824008138352
1749500969,10,,Aggregated,145.500000,0.000000,45,46,47,47,49,50,52,53,65,88,91,15882,0,45,38.423890523858375,1.4347999986057403,91.2971000016114,82.26331696259916
1749500970,10,,Aggregated,145.400000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16023,0,45,38.43132115708194,1.4347999986057403,91.2971000016114,82.26480684016725
1749500971,10,,Aggregated,145.600000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16169,0,45,38.44324052198145,1.4347999986057403,91.2971000016114,82.26080771847363
1749500972,10,,Aggregated,145.700000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16316,0,45,38.434813066922075,1.4347999986057403,91.2971000016114,82.25079676391272
1749500973,10,,Aggregated,145.000000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16465,0,45,38.42932173093875,1.4347999986057403,91.2971000016114,82.26389310658973
1749500974,10,,Aggregated,145.300000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16609,0,45,38.43461789390687,1.4347999986057403,91.2971000016114,82.288337648263
1749500975,10,,Aggregated,145.800000,0.000000,45,46,47,47,49,50,52,53,64,88,91,16754,0,45,38.453606607372535,1.4347999986057403,91.2971000016114,82.29616807926465
